ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2026-06-01 09:30:02.037637487-04:00,2026-06-01 13:30:02.037468523+00:00,0,2,38,T,N,0,309.85,40,128,168964,50840411,AAPL
2026-06-01 09:30:02.037731962-04:00,2026-06-01 13:30:02.037561920+00:00,0,2,38,T,N,0,309.85,6,0,170042,50840432,AAPL
2026-06-01 09:30:02.037731962-04:00,2026-06-01 13:30:02.037561920+00:00,0,2,38,T,B,0,309.86,20,0,170042,50840433,AAPL
2026-06-01 09:30:02.037731962-04:00,2026-06-01 13:30:02.037561920+00:00,0,2,38,T,B,0,309.86,8,0,170042,50840434,AAPL
2026-06-01 09:30:02.037734273-04:00,2026-06-01 13:30:02.037561920+00:00,0,2,38,T,B,0,309.86,1,0,172353,50840435,AAPL
2026-06-01 09:30:02.037734273-04:00,2026-06-01 13:30:02.037561920+00:00,0,2,38,T,B,0,309.86,7,0,172353,50840436,AAPL
2026-06-01 09:30:02.082700943-04:00,2026-06-01 13:30:02.082527796+00:00,0,2,38,T,N,0,309.9,20,0,173147,50859690,AAPL
2026-06-01 09:30:02.082700943-04:00,2026-06-01 13:30:02.082527796+00:00,0,2,38,T,N,0,309.91,88,0,173147,50859691,AAPL
2026-06-01 09:30:02.082700943-04:00,2026-06-01 13:30:02.082527796+00:00,0,2,38,T,N,0,309.94,3,0,173147,50859692,AAPL
2026-06-01 09:30:02.082700943-04:00,2026-06-01 13:30:02.082527796+00:00,0,2,38,T,N,0,309.95,1,0,173147,50859693,AAPL
2026-06-01 09:30:02.082700943-04:00,2026-06-01 13:30:02.082527796+00:00,0,2,38,T,B,0,309.98,39,0,173147,50859694,AAPL
2026-06-01 09:30:02.082700943-04:00,2026-06-01 13:30:02.082527796+00:00,0,2,38,T,B,0,309.98,25,0,173147,50859695,AAPL
2026-06-01 09:30:02.175763805-04:00,2026-06-01 13:30:02.175587329+00:00,0,2,38,T,B,0,309.99,234,0,176476,50894048,AAPL
2026-06-01 09:30:02.175763805-04:00,2026-06-01 13:30:02.175587329+00:00,0,2,38,T,B,0,309.99,40,0,176476,50894049,AAPL
2026-06-01 09:30:02.175763805-04:00,2026-06-01 13:30:02.175587329+00:00,0,2,38,T,B,0,309.99,240,0,176476,50894050,AAPL
2026-06-01 09:30:02.176195908-04:00,2026-06-01 13:30:02.176023130+00:00,0,2,38,T,N,0,310.0,59,0,172778,50894244,AAPL
2026-06-01 09:30:02.176195908-04:00,2026-06-01 13:30:02.176023130+00:00,0,2,38,T,N,0,310.0,50,128,172778,50894245,AAPL
2026-06-01 09:30:02.176532187-04:00,2026-06-01 13:30:02.176361490+00:00,0,2,38,T,N,0,310.0,24,0,170697,50894357,AAPL
2026-06-01 09:30:02.176532187-04:00,2026-06-01 13:30:02.176361490+00:00,0,2,38,T,N,0,310.0,16,128,170697,50894358,AAPL
2026-06-01 09:30:02.176686216-04:00,2026-06-01 13:30:02.176512950+00:00,0,2,38,T,N,0,310.0,9,0,173266,50894443,AAPL
2026-06-01 09:30:02.176686216-04:00,2026-06-01 13:30:02.176512950+00:00,0,2,38,T,N,0,310.0,75,0,173266,50894444,AAPL
2026-06-01 09:30:02.176686216-04:00,2026-06-01 13:30:02.176512950+00:00,0,2,38,T,N,0,310.0,65,0,173266,50894445,AAPL
2026-06-01 09:30:02.176717304-04:00,2026-06-01 13:30:02.176548313+00:00,0,2,38,T,N,0,310.0,149,128,168991,50894452,AAPL
2026-06-01 09:30:02.176827709-04:00,2026-06-01 13:30:02.176657660+00:00,0,2,38,T,N,0,310.0,101,0,170049,50894466,AAPL
2026-06-01 09:30:02.176827709-04:00,2026-06-01 13:30:02.176657660+00:00,0,2,38,T,N,0,310.0,48,128,170049,50894467,AAPL
2026-06-01 09:30:02.176862337-04:00,2026-06-01 13:30:02.176693382+00:00,0,2,38,T,N,0,310.0,149,128,168955,50894474,AAPL
2026-06-01 09:30:02.291076735-04:00,2026-06-01 13:30:02.290906104+00:00,0,2,38,T,N,0,309.9,22,0,170631,50946837,AAPL
2026-06-01 09:30:02.291231080-04:00,2026-06-01 13:30:02.291056808+00:00,0,2,38,T,N,0,309.9,18,0,174272,50946897,AAPL
2026-06-01 09:30:02.291231080-04:00,2026-06-01 13:30:02.291056808+00:00,0,2,38,T,A,0,309.88,40,0,174272,50946898,AAPL
2026-06-01 09:30:02.291231080-04:00,2026-06-01 13:30:02.291056808+00:00,0,2,38,T,A,0,309.88,40,0,174272,50946899,AAPL
2026-06-01 09:30:02.370537673-04:00,2026-06-01 13:30:02.370369976+00:00,0,2,38,T,N,0,309.85,51,128,167697,50981415,AAPL
2026-06-01 09:30:02.406285336-04:00,2026-06-01 13:30:02.406112753+00:00,0,2,38,T,N,0,309.95,1,128,172583,51000929,AAPL
2026-06-01 09:30:02.417393480-04:00,2026-06-01 13:30:02.417221196+00:00,0,2,38,T,A,0,309.83,7,0,172284,51006436,AAPL
2026-06-01 09:30:02.421617911-04:00,2026-06-01 13:30:02.421444989+00:00,0,2,38,T,N,0,309.89,3,128,172922,51008874,AAPL
2026-06-01 09:30:02.422900707-04:00,2026-06-01 13:30:02.422730583+00:00,0,2,38,T,N,0,309.89,3,128,170124,51009795,AAPL
2026-06-01 09:30:02.432569761-04:00,2026-06-01 13:30:02.432402123+00:00,0,2,38,T,N,0,309.89,2,128,167638,51014489,AAPL
2026-06-01 09:30:02.441357304-04:00,2026-06-01 13:30:02.441188053+00:00,0,2,38,T,N,0,309.89,1,128,169251,51018798,AAPL
2026-06-01 09:30:02.449068624-04:00,2026-06-01 13:30:02.448894919+00:00,0,2,38,T,N,0,309.89,3,128,173705,51022744,AAPL
2026-06-01 09:30:02.449323703-04:00,2026-06-01 13:30:02.449152429+00:00,0,2,38,T,N,0,309.89,3,128,171274,51022858,AAPL
2026-06-01 09:30:02.451678669-04:00,2026-06-01 13:30:02.451508550+00:00,0,2,38,T,N,0,309.89,3,128,170119,51023907,AAPL
2026-06-01 09:30:02.454581921-04:00,2026-06-01 13:30:02.454414012+00:00,0,2,38,T,N,0,309.89,36,128,167909,51025346,AAPL
2026-06-01 09:30:02.455692064-04:00,2026-06-01 13:30:02.455521675+00:00,0,2,38,T,N,0,309.89,9,128,170389,51025917,AAPL
2026-06-01 09:30:02.455882388-04:00,2026-06-01 13:30:02.455714647+00:00,0,2,38,T,N,0,309.89,1,128,167741,51026053,AAPL
2026-06-01 09:30:02.460900295-04:00,2026-06-01 13:30:02.460728036+00:00,0,2,38,T,N,0,309.87,1,0,172259,51028272,AAPL
2026-06-01 09:30:02.460900295-04:00,2026-06-01 13:30:02.460729765+00:00,0,2,38,T,N,0,309.87,1,128,170530,51028276,AAPL
2026-06-01 09:30:02.460955713-04:00,2026-06-01 13:30:02.460784647+00:00,0,2,38,T,N,0,309.87,98,0,171066,51028292,AAPL
2026-06-01 09:30:02.460955713-04:00,2026-06-01 13:30:02.460784647+00:00,0,2,38,T,B,0,309.88,3,0,171066,51028293,AAPL
2026-06-01 09:30:02.460955713-04:00,2026-06-01 13:30:02.460784647+00:00,0,2,38,T,B,0,309.88,40,0,171066,51028294,AAPL
2026-06-01 09:30:02.460955713-04:00,2026-06-01 13:30:02.460784647+00:00,0,2,38,T,B,0,309.88,42,0,171066,51028295,AAPL
2026-06-01 09:30:02.460977284-04:00,2026-06-01 13:30:02.460808833+00:00,0,2,38,T,B,0,309.88,58,0,168451,51028303,AAPL
2026-06-01 09:30:02.460977284-04:00,2026-06-01 13:30:02.460808833+00:00,0,2,38,T,B,0,309.88,40,0,168451,51028304,AAPL
2026-06-01 09:30:02.463938455-04:00,2026-06-01 13:30:02.463770628+00:00,0,2,38,T,N,0,309.91,9,128,167827,51029854,AAPL
2026-06-01 09:30:02.465340943-04:00,2026-06-01 13:30:02.465168789+00:00,0,2,38,T,N,0,309.92,3,128,172154,51030578,AAPL
2026-06-01 09:30:02.477701605-04:00,2026-06-01 13:30:02.477528513+00:00,0,2,38,T,N,0,309.92,1,128,173092,51037414,AAPL
2026-06-01 09:30:02.485003796-04:00,2026-06-01 13:30:02.484830918+00:00,0,2,38,T,N,0,309.94,4,128,172878,51040692,AAPL
2026-06-01 09:30:02.530986239-04:00,2026-06-01 13:30:02.530814875+00:00,0,2,38,T,N,0,309.94,3,128,171364,51063616,AAPL
2026-06-01 09:30:02.531233850-04:00,2026-06-01 13:30:02.531065433+00:00,0,2,38,T,N,0,309.89,40,128,168417,51063755,AAPL
2026-06-01 09:30:02.540972946-04:00,2026-06-01 13:30:02.540801147+00:00,0,2,38,T,N,0,309.94,1,128,171799,51068522,AAPL
2026-06-01 09:30:02.553377126-04:00,2026-06-01 13:30:02.553206944+00:00,0,2,38,T,N,0,309.85,10,128,170182,51074773,AAPL
2026-06-01 09:30:02.553602755-04:00,2026-06-01 13:30:02.553432545+00:00,0,2,38,T,N,0,309.85,20,128,170210,51074848,AAPL
2026-06-01 09:30:02.557481449-04:00,2026-06-01 13:30:02.557303926+00:00,0,2,38,T,N,0,309.85,10,0,177523,51076571,AAPL
2026-06-01 09:30:02.557481449-04:00,2026-06-01 13:30:02.557303926+00:00,0,2,38,T,N,0,309.85,30,0,177523,51076572,AAPL
2026-06-01 09:30:02.557481449-04:00,2026-06-01 13:30:02.557303926+00:00,0,2,38,T,A,0,309.83,7,0,177523,51076573,AAPL
2026-06-01 09:30:02.557481449-04:00,2026-06-01 13:30:02.557303926+00:00,0,2,38,T,A,0,309.83,376,0,177523,51076574,AAPL
2026-06-01 09:30:02.562210781-04:00,2026-06-01 13:30:02.562043045+00:00,0,2,38,T,N,0,309.91,1,128,167736,51078811,AAPL
2026-06-01 09:30:02.562215724-04:00,2026-06-01 13:30:02.562045073+00:00,0,2,38,T,N,0,309.91,1,0,170651,51078812,AAPL
2026-06-01 09:30:02.562215724-04:00,2026-06-01 13:30:02.562045439+00:00,0,2,38,T,N,0,309.91,49,128,170285,51078813,AAPL
2026-06-01 09:30:02.562231539-04:00,2026-06-01 13:30:02.562058836+00:00,0,2,38,T,N,0,309.91,2,0,172703,51078817,AAPL
2026-06-01 09:30:02.562231539-04:00,2026-06-01 13:30:02.562059152+00:00,0,2,38,T,N,0,309.91,2,128,172387,51078818,AAPL
2026-06-01 09:30:02.568453003-04:00,2026-06-01 13:30:02.568285312+00:00,0,2,38,T,N,0,309.93,40,128,167691,51081002,AAPL
2026-06-01 09:30:02.574274649-04:00,2026-06-01 13:30:02.574104929+00:00,0,2,38,T,N,0,309.81,40,0,169720,51083306,AAPL
2026-06-01 09:30:02.574274649-04:00,2026-06-01 13:30:02.574104929+00:00,0,2,38,T,N,0,309.81,243,128,169720,51083307,AAPL
2026-06-01 09:30:02.601297376-04:00,2026-06-01 13:30:02.601125361+00:00,0,2,38,T,N,0,309.91,100,0,172015,51093333,AAPL
2026-06-01 09:30:02.601297376-04:00,2026-06-01 13:30:02.601125361+00:00,0,2,38,T,B,0,309.94,10,0,172015,51093334,AAPL
2026-06-01 09:30:02.601297376-04:00,2026-06-01 13:30:02.601125361+00:00,0,2,38,T,B,0,309.94,15,0,172015,51093335,AAPL
2026-06-01 09:30:02.609566824-04:00,2026-06-01 13:30:02.609398605+00:00,0,2,38,T,N,0,309.88,326,128,168219,51096091,AAPL
2026-06-01 09:30:02.663147199-04:00,2026-06-01 13:30:02.662977830+00:00,0,2,38,T,N,0,309.88,40,128,169369,51114366,AAPL
2026-06-01 09:30:02.673583073-04:00,2026-06-01 13:30:02.673413581+00:00,0,2,38,T,N,0,309.875,154,0,169492,51117808,AAPL
2026-06-01 09:30:02.673583073-04:00,2026-06-01 13:30:02.673413581+00:00,0,2,38,T,N,0,309.82,10,0,169492,51117809,AAPL
2026-06-01 09:30:02.673583073-04:00,2026-06-01 13:30:02.673413581+00:00,0,2,38,T,N,0,309.82,92,128,169492,51117810,AAPL
2026-06-01 09:30:02.673613994-04:00,2026-06-01 13:30:02.673444841+00:00,0,2,38,T,N,0,309.82,208,0,169153,51117817,AAPL
2026-06-01 09:30:02.673613994-04:00,2026-06-01 13:30:02.673444841+00:00,0,2,38,T,A,0,309.8,73,0,169153,51117818,AAPL
2026-06-01 09:30:02.673613994-04:00,2026-06-01 13:30:02.673444841+00:00,0,2,38,T,A,0,309.8,1,0,169153,51117819,AAPL
2026-06-01 09:30:02.673620094-04:00,2026-06-01 13:30:02.673444841+00:00,0,2,38,T,A,0,309.8,100,0,175253,51117820,AAPL
2026-06-01 09:30:02.673620094-04:00,2026-06-01 13:30:02.673444841+00:00,0,2,38,T,A,0,309.8,1,0,175253,51117821,AAPL
2026-06-01 09:30:02.673620094-04:00,2026-06-01 13:30:02.673444841+00:00,0,2,38,T,A,0,309.8,1,0,175253,51117822,AAPL
2026-06-01 09:30:02.673620094-04:00,2026-06-01 13:30:02.673444841+00:00,0,2,38,T,A,0,309.8,80,0,175253,51117823,AAPL
2026-06-01 09:30:02.692530560-04:00,2026-06-01 13:30:02.692357753+00:00,0,2,38,T,A,0,309.8,1,0,172807,51124469,AAPL
2026-06-01 09:30:02.692530560-04:00,2026-06-01 13:30:02.692357753+00:00,0,2,38,T,A,0,309.8,40,0,172807,51124470,AAPL
2026-06-01 09:30:02.693392976-04:00,2026-06-01 13:30:02.693224990+00:00,0,2,38,T,A,0,309.78,40,0,167986,51124884,AAPL
2026-06-01 09:30:02.703861633-04:00,2026-06-01 13:30:02.703691368+00:00,0,2,38,T,N,0,309.75,44,128,170265,51130092,AAPL
2026-06-01 09:30:02.703960560-04:00,2026-06-01 13:30:02.703787941+00:00,0,2,38,T,N,0,309.74,4,0,172619,51130140,AAPL
2026-06-01 09:30:02.723073491-04:00,2026-06-01 13:30:02.722898017+00:00,0,2,38,T,N,0,309.74,10,128,175474,51138965,AAPL
2026-06-01 09:30:02.729842970-04:00,2026-06-01 13:30:02.729675608+00:00,0,2,38,T,N,0,309.74,2,128,167362,51142012,AAPL
2026-06-01 09:30:02.739923684-04:00,2026-06-01 13:30:02.739755461+00:00,0,2,38,T,N,0,309.74,13,128,168223,51146830,AAPL
2026-06-01 09:30:02.744679593-04:00,2026-06-01 13:30:02.744507305+00:00,0,2,38,T,N,0,309.74,6,128,172288,51149327,AAPL
2026-06-01 09:30:02.744712899-04:00,2026-06-01 13:30:02.744542130+00:00,0,2,38,T,N,0,309.74,5,128,170769,51149362,AAPL
2026-06-01 09:30:02.744758124-04:00,2026-06-01 13:30:02.744589744+00:00,0,2,38,T,A,0,309.72,6,0,168380,51149384,AAPL
2026-06-01 09:30:02.745067023-04:00,2026-06-01 13:30:02.744896123+00:00,0,2,38,T,A,0,309.71,1,0,170900,51149616,AAPL
2026-06-01 09:30:02.745335872-04:00,2026-06-01 13:30:02.745164918+00:00,0,2,38,T,A,0,309.69,1,0,170954,51149792,AAPL
2026-06-01 09:30:02.750517190-04:00,2026-06-01 13:30:02.750346758+00:00,0,2,38,T,A,0,309.59,1,0,170432,51152293,AAPL
2026-06-01 09:30:02.750517190-04:00,2026-06-01 13:30:02.750346758+00:00,0,2,38,T,N,0,309.59,3,128,170432,51152294,AAPL
2026-06-01 09:30:02.757742804-04:00,2026-06-01 13:30:02.757571881+00:00,0,2,38,T,N,0,309.59,1,128,170923,51155983,AAPL
2026-06-01 09:30:02.778681487-04:00,2026-06-01 13:30:02.778510126+00:00,0,2,38,T,B,0,309.59,66,0,171361,51164375,AAPL
2026-06-01 09:30:02.778693346-04:00,2026-06-01 13:30:02.778520714+00:00,0,2,38,T,B,0,309.59,40,0,172632,51164381,AAPL
2026-06-01 09:30:02.778693346-04:00,2026-06-01 13:30:02.778520714+00:00,0,2,38,T,B,0,309.59,26,0,172632,51164382,AAPL
2026-06-01 09:30:02.778698528-04:00,2026-06-01 13:30:02.778526108+00:00,0,2,38,T,B,0,309.59,14,0,172420,51164386,AAPL
2026-06-01 09:30:02.778701727-04:00,2026-06-01 13:30:02.778530140+00:00,0,2,38,T,N,0,309.59,1,128,171587,51164389,AAPL
2026-06-01 09:30:02.778940053-04:00,2026-06-01 13:30:02.778766818+00:00,0,2,38,T,N,0,309.59,35,0,173235,51164534,AAPL
2026-06-01 09:30:02.778940053-04:00,2026-06-01 13:30:02.778766818+00:00,0,2,38,T,A,0,309.58,1,0,173235,51164535,AAPL
2026-06-01 09:30:02.778940053-04:00,2026-06-01 13:30:02.778766818+00:00,0,2,38,T,A,0,309.58,13,0,173235,51164536,AAPL
2026-06-01 09:30:02.778968832-04:00,2026-06-01 13:30:02.778798691+00:00,0,2,38,T,A,0,309.58,35,0,170141,51164565,AAPL
2026-06-01 09:30:02.788929501-04:00,2026-06-01 13:30:02.788759827+00:00,0,2,38,T,N,0,309.51,300,128,169674,51168690,AAPL
2026-06-01 09:30:02.804607698-04:00,2026-06-01 13:30:02.804438656+00:00,0,2,38,T,A,0,309.49,20,0,169042,51175514,AAPL
2026-06-01 09:30:02.804748849-04:00,2026-06-01 13:30:02.804576904+00:00,0,2,38,T,A,0,309.48,222,0,171945,51175590,AAPL
2026-06-01 09:30:02.804774957-04:00,2026-06-01 13:30:02.804605463+00:00,0,2,38,T,A,0,309.47,2,0,169494,51175614,AAPL
2026-06-01 09:30:02.804858013-04:00,2026-06-01 13:30:02.804687104+00:00,0,2,38,T,A,0,309.45,1,0,170909,51175676,AAPL
2026-06-01 09:30:02.804858013-04:00,2026-06-01 13:30:02.804687104+00:00,0,2,38,T,A,0,309.45,1,0,170909,51175677,AAPL
2026-06-01 09:30:02.805697262-04:00,2026-06-01 13:30:02.805528071+00:00,0,2,38,T,A,0,309.43,1,0,169191,51176041,AAPL
2026-06-01 09:30:02.805697262-04:00,2026-06-01 13:30:02.805528071+00:00,0,2,38,T,A,0,309.43,100,0,169191,51176042,AAPL
2026-06-01 09:30:02.805697262-04:00,2026-06-01 13:30:02.805528071+00:00,0,2,38,T,A,0,309.43,60,0,169191,51176043,AAPL
2026-06-01 09:30:02.805722877-04:00,2026-06-01 13:30:02.805553563+00:00,0,2,38,T,A,0,309.42,77,0,169314,51176051,AAPL
2026-06-01 09:30:02.805722877-04:00,2026-06-01 13:30:02.805553563+00:00,0,2,38,T,A,0,309.42,6,0,169314,51176052,AAPL
2026-06-01 09:30:02.805759153-04:00,2026-06-01 13:30:02.805590346+00:00,0,2,38,T,A,0,309.41,2,0,168807,51176073,AAPL
2026-06-01 09:30:02.805783015-04:00,2026-06-01 13:30:02.805613568+00:00,0,2,38,T,A,0,309.4,300,0,169447,51176087,AAPL
2026-06-01 09:30:02.805808499-04:00,2026-06-01 13:30:02.805638716+00:00,0,2,38,T,A,0,309.4,207,0,169783,51176099,AAPL
2026-06-01 09:30:02.805815170-04:00,2026-06-01 13:30:02.805642955+00:00,0,2,38,T,A,0,309.4,193,0,172215,51176105,AAPL
2026-06-01 09:30:02.805815170-04:00,2026-06-01 13:30:02.805642955+00:00,0,2,38,T,A,0,309.4,1,0,172215,51176106,AAPL
2026-06-01 09:30:02.805847891-04:00,2026-06-01 13:30:02.805677212+00:00,0,2,38,T,A,0,309.39,1,0,170679,51176124,AAPL
2026-06-01 09:30:02.805847891-04:00,2026-06-01 13:30:02.805677212+00:00,0,2,38,T,A,0,309.39,900,0,170679,51176125,AAPL
2026-06-01 09:30:02.805847891-04:00,2026-06-01 13:30:02.805677212+00:00,0,2,38,T,A,0,309.39,12,0,170679,51176126,AAPL
2026-06-01 09:30:02.806911890-04:00,2026-06-01 13:30:02.806740799+00:00,0,2,38,T,A,0,309.38,1,0,171091,51176651,AAPL
2026-06-01 09:30:02.806911890-04:00,2026-06-01 13:30:02.806740799+00:00,0,2,38,T,A,0,309.38,10,0,171091,51176652,AAPL
2026-06-01 09:30:02.807693913-04:00,2026-06-01 13:30:02.807526247+00:00,0,2,38,T,A,0,309.37,5,0,167666,51177159,AAPL
2026-06-01 09:30:02.807757097-04:00,2026-06-01 13:30:02.807587940+00:00,0,2,38,T,A,0,309.35,50,0,169157,51177212,AAPL
2026-06-01 09:30:02.807999736-04:00,2026-06-01 13:30:02.807830901+00:00,0,2,38,T,N,0,309.35,50,128,168835,51177344,AAPL
2026-06-01 09:30:02.808009824-04:00,2026-06-01 13:30:02.807840041+00:00,0,2,38,T,B,0,309.38,80,0,169783,51177353,AAPL
2026-06-01 09:30:02.808009824-04:00,2026-06-01 13:30:02.807840041+00:00,0,2,38,T,B,0,309.38,40,0,169783,51177354,AAPL
2026-06-01 09:30:02.808009824-04:00,2026-06-01 13:30:02.807840041+00:00,0,2,38,T,B,0,309.38,20,0,169783,51177355,AAPL
2026-06-01 09:30:02.810278126-04:00,2026-06-01 13:30:02.810110663+00:00,0,2,38,T,N,0,309.33,6,128,167463,51178495,AAPL
2026-06-01 09:30:02.811043256-04:00,2026-06-01 13:30:02.810875658+00:00,0,2,38,T,N,0,309.33,7,128,167598,51178807,AAPL
2026-06-01 09:30:02.811060083-04:00,2026-06-01 13:30:02.810892073+00:00,0,2,38,T,N,0,309.33,3,128,168010,51178812,AAPL
2026-06-01 09:30:02.819483510-04:00,2026-06-01 13:30:02.819312099+00:00,0,2,38,T,N,0,309.33,7,128,171411,51183068,AAPL
2026-06-01 09:30:02.819548770-04:00,2026-06-01 13:30:02.819380838+00:00,0,2,38,T,N,0,309.33,7,128,167932,51183096,AAPL
2026-06-01 09:30:02.823020437-04:00,2026-06-01 13:30:02.822852200+00:00,0,2,38,T,N,0,309.33,7,128,168237,51184596,AAPL
2026-06-01 09:30:02.824483785-04:00,2026-06-01 13:30:02.824313760+00:00,0,2,38,T,N,0,309.33,7,128,170025,51185237,AAPL
2026-06-01 09:30:02.826520019-04:00,2026-06-01 13:30:02.826352139+00:00,0,2,38,T,N,0,309.33,7,128,167880,51186043,AAPL
2026-06-01 09:30:02.829390542-04:00,2026-06-01 13:30:02.829222711+00:00,0,2,38,T,N,0,309.33,7,128,167831,51187155,AAPL
2026-06-01 09:30:02.831569119-04:00,2026-06-01 13:30:02.831397768+00:00,0,2,38,T,N,0,309.33,7,128,171351,51188294,AAPL
2026-06-01 09:30:02.833054287-04:00,2026-06-01 13:30:02.832886704+00:00,0,2,38,T,N,0,309.33,7,128,167583,51189097,AAPL
2026-06-01 09:30:02.834713915-04:00,2026-06-01 13:30:02.834546385+00:00,0,2,38,T,N,0,309.34,7,128,167530,51189855,AAPL
2026-06-01 09:30:02.836470154-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,N,0,309.43,100,0,169427,51190574,AAPL
2026-06-01 09:30:02.836470154-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,N,0,309.43,300,0,169427,51190575,AAPL
2026-06-01 09:30:02.836470154-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,N,0,309.43,100,128,169427,51190576,AAPL
2026-06-01 09:30:02.836472487-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.44,36,0,171760,51190577,AAPL
2026-06-01 09:30:02.836472487-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.44,80,0,171760,51190578,AAPL
2026-06-01 09:30:02.836472487-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.45,73,0,171760,51190579,AAPL
2026-06-01 09:30:02.836472487-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.45,80,0,171760,51190580,AAPL
2026-06-01 09:30:02.836472487-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.5,80,0,171760,51190581,AAPL
2026-06-01 09:30:02.836474933-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.51,73,0,174206,51190582,AAPL
2026-06-01 09:30:02.836474933-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.51,64,0,174206,51190583,AAPL
2026-06-01 09:30:02.836474933-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.51,80,0,174206,51190584,AAPL
2026-06-01 09:30:02.836474933-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.52,64,0,174206,51190585,AAPL
2026-06-01 09:30:02.836474933-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.52,73,0,174206,51190586,AAPL
2026-06-01 09:30:02.836477191-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.52,80,0,176464,51190587,AAPL
2026-06-01 09:30:02.836477191-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.53,80,0,176464,51190588,AAPL
2026-06-01 09:30:02.836477191-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.53,80,0,176464,51190589,AAPL
2026-06-01 09:30:02.836477191-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.54,80,0,176464,51190590,AAPL
2026-06-01 09:30:02.836477191-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.55,80,0,176464,51190591,AAPL
2026-06-01 09:30:02.836486367-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.61,80,0,185640,51190592,AAPL
2026-06-01 09:30:02.836486367-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.62,75,0,185640,51190593,AAPL
2026-06-01 09:30:02.836486367-04:00,2026-06-01 13:30:02.836300727+00:00,0,2,38,T,B,0,309.62,80,0,185640,51190594,AAPL
2026-06-01 09:30:02.836702469-04:00,2026-06-01 13:30:02.836534279+00:00,0,2,38,T,B,0,309.5,13,0,168190,51190834,AAPL
2026-06-01 09:30:02.836702469-04:00,2026-06-01 13:30:02.836534279+00:00,0,2,38,T,B,0,309.51,40,0,168190,51190835,AAPL
2026-06-01 09:30:02.836771575-04:00,2026-06-01 13:30:02.836601447+00:00,0,2,38,T,N,0,309.4,3,128,170128,51190873,AAPL
2026-06-01 09:30:02.836996933-04:00,2026-06-01 13:30:02.836827895+00:00,0,2,38,T,N,0,309.5,100,128,169038,51191060,AAPL
2026-06-01 09:30:02.841062529-04:00,2026-06-01 13:30:02.840890824+00:00,0,2,38,T,N,0,309.54,100,128,171705,51193269,AAPL
2026-06-01 09:30:02.841074068-04:00,2026-06-01 13:30:02.840905531+00:00,0,2,38,T,N,0,309.56,128,128,168537,51193281,AAPL
2026-06-01 09:30:02.841105960-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,N,0,309.56,172,0,169481,51193306,AAPL
2026-06-01 09:30:02.841105960-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.57,36,0,169481,51193307,AAPL
2026-06-01 09:30:02.841105960-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.57,100,0,169481,51193308,AAPL
2026-06-01 09:30:02.841107425-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.57,40,0,170946,51193309,AAPL
2026-06-01 09:30:02.841107425-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,N,0,309.57,200,0,170946,51193310,AAPL
2026-06-01 09:30:02.841107425-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.65,43,0,170946,51193311,AAPL
2026-06-01 09:30:02.841107425-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.65,80,0,170946,51193312,AAPL
2026-06-01 09:30:02.841107425-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.65,36,0,170946,51193313,AAPL
2026-06-01 09:30:02.841110193-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.66,80,0,173714,51193314,AAPL
2026-06-01 09:30:02.841110193-04:00,2026-06-01 13:30:02.840936479+00:00,0,2,38,T,B,0,309.67,913,0,173714,51193315,AAPL
