ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2026-06-01 09:30:01.002547818-04:00,2026-06-01 13:30:01.002377651+00:00,10,2,38,T,N,0,309.69,4,128,170167,50119662,309.55,309.7,19,4,1,1,309.5,309.76,90,20,2,1,309.2,309.88,5,2530,3,2,309.15,309.98,50,39,1,1,309.07,310.06,1,1300,1,1,309.05,310.1,10,5,1,1,309.03,310.17,200,30,1,1,309.0,310.19,859,300,32,1,308.99,310.2,30,101,1,2,308.97,310.22,120,40,3,1,AAPL
2026-06-01 09:30:01.002567634-04:00,2026-06-01 13:30:01.002390982+00:00,10,2,38,A,B,0,309.55,40,128,176652,50119695,309.55,309.7,59,4,2,1,309.5,309.76,90,20,2,1,309.2,309.88,5,2530,3,2,309.15,309.98,50,39,1,1,309.07,310.06,1,1300,1,1,309.05,310.1,10,5,1,1,309.03,310.17,200,30,1,1,309.0,310.19,859,300,32,1,308.99,310.2,30,101,1,2,308.97,310.22,120,40,3,1,AAPL
2026-06-01 09:30:01.002805140-04:00,2026-06-01 13:30:01.002628871+00:00,10,2,38,A,B,2,309.22,69,128,176269,50119960,309.55,309.7,59,4,2,1,309.5,309.76,90,20,2,1,309.3,309.88,35,2530,1,2,309.22,309.98,69,39,1,1,309.2,310.06,5,1300,3,1,309.15,310.1,50,5,1,1,309.07,310.17,1,30,1,1,309.05,310.19,10,300,1,1,309.03,310.2,200,101,1,2,309.0,310.22,859,40,32,1,AAPL
2026-06-01 09:30:01.002830978-04:00,2026-06-01 13:30:01.002659566+00:00,10,2,38,C,B,1,309.5,40,128,171412,50119982,309.55,309.7,59,4,2,1,309.5,309.76,50,20,1,1,309.3,309.88,35,2530,1,2,309.22,309.98,69,39,1,1,309.2,310.06,5,1300,3,1,309.15,310.1,50,5,1,1,309.07,310.17,1,30,1,1,309.05,310.19,10,300,1,1,309.03,310.2,200,101,1,2,309.0,310.22,859,40,32,1,AAPL
2026-06-01 09:30:01.002836315-04:00,2026-06-01 13:30:01.002663774+00:00,10,2,38,A,B,3,309.22,66,128,172541,50119988,309.55,309.7,59,4,2,1,309.5,309.76,50,20,1,1,309.3,309.88,35,2530,1,2,309.22,309.98,135,39,2,1,309.2,310.06,5,1300,3,1,309.15,310.1,50,5,1,1,309.07,310.17,1,30,1,1,309.05,310.19,10,300,1,1,309.03,310.2,200,101,1,2,309.0,310.22,859,40,32,1,AAPL
2026-06-01 09:30:01.003010175-04:00,2026-06-01 13:30:01.002837348+00:00,10,2,38,C,B,3,309.22,66,128,172827,50120175,309.55,309.7,59,4,2,1,309.5,309.76,50,20,1,1,309.3,309.88,35,2530,1,2,309.22,309.98,69,39,1,1,309.2,310.06,5,1300,3,1,309.15,310.1,50,5,1,1,309.07,310.17,1,30,1,1,309.05,310.19,10,300,1,1,309.03,310.2,200,101,1,2,309.0,310.22,859,40,32,1,AAPL
2026-06-01 09:30:01.003012331-04:00,2026-06-01 13:30:01.002842241+00:00,10,2,38,A,B,1,309.54,35,128,170090,50120180,309.55,309.7,59,4,2,1,309.54,309.76,35,20,1,1,309.5,309.88,50,2530,1,2,309.32,309.98,35,39,1,1,309.3,310.06,35,1300,1,1,309.22,310.1,69,5,1,1,309.2,310.17,5,30,3,1,309.15,310.19,50,300,1,1,309.07,310.2,1,101,1,2,309.05,310.22,10,40,1,1,AAPL
2026-06-01 09:30:01.003032007-04:00,2026-06-01 13:30:01.002856694+00:00,10,2,38,T,B,0,309.7,4,0,175313,50120222,309.55,309.7,59,4,2,1,309.54,309.76,35,20,1,1,309.5,309.88,50,2530,1,2,309.32,309.98,35,39,1,1,309.3,310.06,35,1300,1,1,309.22,310.1,69,5,1,1,309.2,310.17,5,30,3,1,309.15,310.19,50,300,1,1,309.07,310.2,1,101,1,2,309.05,310.22,10,40,1,1,AAPL
2026-06-01 09:30:01.003032007-04:00,2026-06-01 13:30:01.002856694+00:00,10,2,38,C,A,0,309.7,4,128,175313,50120222,309.55,309.76,59,20,2,1,309.54,309.88,35,2530,1,2,309.5,309.98,50,39,1,1,309.32,310.06,35,1300,1,1,309.3,310.1,35,5,1,1,309.22,310.17,69,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,101,1,2,309.07,310.22,1,40,1,1,309.05,310.24,10,1300,1,1,AAPL
2026-06-01 09:30:01.003039069-04:00,2026-06-01 13:30:01.002862228+00:00,10,2,38,T,N,0,309.7,4,128,176841,50120230,309.55,309.76,59,20,2,1,309.54,309.88,35,2530,1,2,309.5,309.98,50,39,1,1,309.32,310.06,35,1300,1,1,309.3,310.1,35,5,1,1,309.22,310.17,69,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,101,1,2,309.07,310.22,1,40,1,1,309.05,310.24,10,1300,1,1,AAPL
2026-06-01 09:30:01.003065968-04:00,2026-06-01 13:30:01.002892571+00:00,10,2,38,A,B,5,309.24,65,128,173397,50120269,309.55,309.76,59,20,2,1,309.54,309.88,35,2530,1,2,309.5,309.98,50,39,1,1,309.32,310.06,35,1300,1,1,309.3,310.1,35,5,1,1,309.24,310.17,65,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,101,3,2,309.15,310.22,50,40,1,1,309.07,310.24,1,1300,1,1,AAPL
2026-06-01 09:30:01.003085653-04:00,2026-06-01 13:30:01.002914436+00:00,10,2,38,A,B,0,309.56,69,128,171217,50120287,309.56,309.76,69,20,1,1,309.55,309.88,59,2530,2,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.24,310.19,65,300,1,1,309.22,310.2,69,101,1,2,309.2,310.22,5,40,3,1,309.15,310.24,50,1300,1,1,AAPL
2026-06-01 09:30:01.003101376-04:00,2026-06-01 13:30:01.002925874+00:00,10,2,38,A,B,0,309.56,65,128,175502,50120323,309.56,309.76,134,20,2,1,309.55,309.88,59,2530,2,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.24,310.19,65,300,1,1,309.22,310.2,69,101,1,2,309.2,310.22,5,40,3,1,309.15,310.24,50,1300,1,1,AAPL
2026-06-01 09:30:01.003131313-04:00,2026-06-01 13:30:01.002951028+00:00,10,2,38,A,B,1,309.55,40,128,180285,50120343,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.24,310.19,65,300,1,1,309.22,310.2,69,101,1,2,309.2,310.22,5,40,3,1,309.15,310.24,50,1300,1,1,AAPL
2026-06-01 09:30:01.003310959-04:00,2026-06-01 13:30:01.003138948+00:00,10,2,38,C,B,6,309.24,65,128,172011,50120492,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,101,3,2,309.15,310.22,50,40,1,1,309.07,310.24,1,1300,1,1,AAPL
2026-06-01 09:30:01.003321379-04:00,2026-06-01 13:30:01.003148379+00:00,10,2,38,C,A,7,310.2,100,128,173000,50120494,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,1,3,1,309.15,310.22,50,40,1,1,309.07,310.24,1,1300,1,1,AAPL
2026-06-01 09:30:01.004698165-04:00,2026-06-01 13:30:01.004445674+00:00,10,2,38,T,N,0,309.63,134,128,252491,50121127,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,1,3,1,309.15,310.22,50,40,1,1,309.07,310.24,1,1300,1,1,AAPL
2026-06-01 09:30:01.004711449-04:00,2026-06-01 13:30:01.004465093+00:00,10,2,38,T,N,0,309.63,68,128,246356,50121144,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,1,3,1,309.15,310.22,50,40,1,1,309.07,310.24,1,1300,1,1,AAPL
2026-06-01 09:30:01.006390348-04:00,2026-06-01 13:30:01.006221345+00:00,10,2,38,C,A,8,310.22,40,128,169003,50123022,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.32,310.1,35,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,AAPL
2026-06-01 09:30:01.008952993-04:00,2026-06-01 13:30:01.008784413+00:00,10,2,38,C,B,4,309.32,35,128,168580,50125383,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.3,310.1,35,5,1,1,309.22,310.17,69,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,AAPL
2026-06-01 09:30:01.009636308-04:00,2026-06-01 13:30:01.009467202+00:00,10,2,38,T,N,0,309.65,35,128,169106,50125716,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.3,310.1,35,5,1,1,309.22,310.17,69,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,AAPL
2026-06-01 09:30:01.012446813-04:00,2026-06-01 13:30:01.012278738+00:00,10,2,38,T,B,0,309.76,20,0,168075,50126729,309.56,309.76,134,20,2,1,309.55,309.88,99,2530,3,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.3,310.1,35,5,1,1,309.22,310.17,69,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,AAPL
2026-06-01 09:30:01.012446813-04:00,2026-06-01 13:30:01.012278738+00:00,10,2,38,C,A,0,309.76,20,128,168075,50126729,309.56,309.88,134,2530,2,2,309.55,309.98,99,39,3,1,309.54,310.06,35,1300,1,1,309.5,310.1,50,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,309.05,310.28,10,40,1,1,AAPL
2026-06-01 09:30:01.013195625-04:00,2026-06-01 13:30:01.012960364+00:00,10,2,38,C,B,1,309.55,40,128,235261,50127065,309.56,309.88,134,2530,2,2,309.55,309.98,59,39,2,1,309.54,310.06,35,1300,1,1,309.5,310.1,50,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,309.05,310.28,10,40,1,1,AAPL
2026-06-01 09:30:01.013823963-04:00,2026-06-01 13:30:01.013649558+00:00,10,2,38,A,A,0,309.76,40,128,174405,50127867,309.56,309.76,134,40,2,1,309.55,309.88,59,2530,2,2,309.54,309.98,35,39,1,1,309.5,310.06,50,1300,1,1,309.3,310.1,35,5,1,1,309.22,310.17,69,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,AAPL
2026-06-01 09:30:01.013901549-04:00,2026-06-01 13:30:01.013724030+00:00,10,2,38,C,A,0,309.76,40,128,177519,50127933,309.56,309.88,134,2530,2,2,309.55,309.98,59,39,2,1,309.54,310.06,35,1300,1,1,309.5,310.1,50,5,1,1,309.3,310.17,35,30,1,1,309.22,310.19,69,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,309.05,310.28,10,40,1,1,AAPL
2026-06-01 09:30:01.014402493-04:00,2026-06-01 13:30:01.014218955+00:00,10,2,38,A,B,0,309.59,35,128,183538,50128545,309.59,309.88,35,2530,1,2,309.56,309.98,134,39,2,1,309.55,310.06,59,1300,2,1,309.54,310.1,35,5,1,1,309.5,310.17,50,30,1,1,309.3,310.19,35,300,1,1,309.22,310.2,69,1,1,1,309.2,310.24,5,1300,3,1,309.15,310.25,50,500,1,1,309.07,310.28,1,40,1,1,AAPL
2026-06-01 09:30:01.014433563-04:00,2026-06-01 13:30:01.014257154+00:00,10,2,38,A,B,1,309.57,69,128,176409,50128587,309.59,309.88,35,2530,1,2,309.57,309.98,69,39,1,1,309.56,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.54,310.17,35,30,1,1,309.5,310.19,50,300,1,1,309.3,310.2,35,1,1,1,309.22,310.24,69,1300,1,1,309.2,310.25,5,500,3,1,309.15,310.28,50,40,1,1,AAPL
2026-06-01 09:30:01.014452757-04:00,2026-06-01 13:30:01.014280167+00:00,10,2,38,C,B,7,309.22,69,128,172590,50128618,309.59,309.88,35,2530,1,2,309.57,309.98,69,39,1,1,309.56,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.54,310.17,35,30,1,1,309.5,310.19,50,300,1,1,309.3,310.2,35,1,1,1,309.2,310.24,5,1300,3,1,309.15,310.25,50,500,1,1,309.07,310.28,1,40,1,1,AAPL
2026-06-01 09:30:01.014478815-04:00,2026-06-01 13:30:01.014304584+00:00,10,2,38,C,B,4,309.54,35,128,174231,50128643,309.59,309.88,35,2530,1,2,309.57,309.98,69,39,1,1,309.56,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.3,310.19,35,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,309.05,310.28,10,40,1,1,AAPL
2026-06-01 09:30:01.014493803-04:00,2026-06-01 13:30:01.014320623+00:00,10,2,38,A,B,0,309.6,35,128,173180,50128660,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,69,1300,1,1,309.56,310.1,134,5,2,1,309.55,310.17,59,30,2,1,309.5,310.19,50,300,1,1,309.3,310.2,35,1,1,1,309.2,310.24,5,1300,3,1,309.15,310.25,50,500,1,1,309.07,310.28,1,40,1,1,AAPL
2026-06-01 09:30:01.014527466-04:00,2026-06-01 13:30:01.014352687+00:00,10,2,38,C,B,6,309.3,35,128,174779,50128703,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,69,1300,1,1,309.56,310.1,134,5,2,1,309.55,310.17,59,30,2,1,309.5,310.19,50,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,309.05,310.28,10,40,1,1,AAPL
2026-06-01 09:30:01.014566321-04:00,2026-06-01 13:30:01.014389431+00:00,10,2,38,C,B,3,309.56,69,128,176890,50128750,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,69,1300,1,1,309.56,310.1,65,5,1,1,309.55,310.17,59,30,2,1,309.5,310.19,50,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,309.05,310.28,10,40,1,1,AAPL
2026-06-01 09:30:01.014873447-04:00,2026-06-01 13:30:01.014693150+00:00,10,2,38,A,B,2,309.57,65,128,180297,50129165,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,134,1300,2,1,309.56,310.1,65,5,1,1,309.55,310.17,59,30,2,1,309.5,310.19,50,300,1,1,309.2,310.2,5,1,3,1,309.15,310.24,50,1300,1,1,309.07,310.25,1,500,1,1,309.05,310.28,10,40,1,1,AAPL
2026-06-01 09:30:01.015096532-04:00,2026-06-01 13:30:01.014924497+00:00,10,2,38,C,B,3,309.56,65,128,172035,50129479,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,309.03,310.28,320,40,4,1,AAPL
2026-06-01 09:30:01.016606062-04:00,2026-06-01 13:30:01.016436363+00:00,10,2,38,C,A,9,310.28,40,128,169699,50131002,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,309.03,310.29,320,19,4,2,AAPL
2026-06-01 09:30:01.017002996-04:00,2026-06-01 13:30:01.016832005+00:00,10,2,38,T,N,0,309.76,1,128,170991,50131378,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,309.03,310.29,320,19,4,2,AAPL
2026-06-01 09:30:01.017058889-04:00,2026-06-01 13:30:01.016887705+00:00,10,2,38,C,B,9,309.03,40,128,171184,50131442,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,309.03,310.29,280,19,3,2,AAPL
2026-06-01 09:30:01.017086396-04:00,2026-06-01 13:30:01.016914359+00:00,10,2,38,C,B,9,309.03,40,128,172037,50131482,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,309.03,310.29,240,19,2,2,AAPL
2026-06-01 09:30:01.017115145-04:00,2026-06-01 13:30:01.016946157+00:00,10,2,38,C,B,9,309.03,40,128,168988,50131521,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,134,1300,2,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,309.03,310.29,200,19,1,2,AAPL
2026-06-01 09:30:01.017319984-04:00,2026-06-01 13:30:01.017149793+00:00,10,2,38,A,B,2,309.57,100,128,170191,50131679,309.6,309.88,35,2530,1,2,309.59,309.98,35,39,1,1,309.57,310.06,234,1300,3,1,309.55,310.1,59,5,2,1,309.5,310.17,50,30,1,1,309.2,310.19,5,300,3,1,309.15,310.2,50,1,1,1,309.07,310.24,1,1300,1,1,309.05,310.25,10,500,1,1,309.03,310.29,200,19,1,2,AAPL
2026-06-01 09:30:01.017520656-04:00,2026-06-01 13:30:01.017349698+00:00,10,2,38,C,B,0,309.6,35,128,170958,50131864,309.59,309.88,35,2530,1,2,309.57,309.98,234,39,3,1,309.55,310.06,59,1300,2,1,309.5,310.1,50,5,1,1,309.2,310.17,5,30,3,1,309.15,310.19,50,300,1,1,309.07,310.2,1,1,1,1,309.05,310.24,10,1300,1,1,309.03,310.25,200,500,1,1,309.0,310.29,969,19,34,2,AAPL
